Time,Temp,EC1,EC2,EC3,ECco1,ECco2,ECco3,PPco1,PPco2,PPco3,PP1,PP2,PP3
0.160833333333333,34,0.0372442537098697,0.040735902495169986,0.039572019566736553,0.02719253750976282,0.020844085172853213,0.023277658568668563,0.015543951165371809,0.018998162535454433,0.015543951165371809,0.02245237390553706,0.02245237390553706,0.031087902330743617
0.3275,34,0.03756167632671518,0.038619751716200114,0.04052428741727299,0.026028654581329393,0.020315047478110745,0.023171851029720067,0.018998162535454433,0.017271056850413122,0.018998162535454433,0.031087902330743617,0.02417947959057837,0.02245237390553706
0.494166666666667,34,0.03872555925514861,0.04010105726147902,0.03660940847617874,0.02973191844452666,0.02073827763390472,0.0226428133349776,0.020725268220495748,0.02417947959057837,0.018998162535454433,0.02417947959057837,0.029360796645702306,0.02417947959057837
0.660833333333333,34,0.04137074772886094,0.04338109096888232,0.04306366835203684,0.031001608911908583,0.023595081185514042,0.023277658568668563,0.018998162535454433,0.02245237390553706,0.018998162535454433,0.031087902330743617,0.02245237390553706,0.02417947959057837
0.8275,34,0.04475658897521274,0.04496820405310972,0.04433335881941876,0.032377106918239,0.02507638673079295,0.02687511489291734,0.025906585275619683,0.025906585275619683,0.020725268220495748,0.029360796645702306,0.02417947959057837,0.029360796645702306
0.994166666666667,34,0.04867146791630699,0.05036438853948289,0.05237473177950426,0.03512810293089983,0.02571123196448391,0.0306841862950631,0.02245237390553706,0.02245237390553706,0.017271056850413122,0.02245237390553706,0.020725268220495748,0.025906585275619683
1.16083333333333,34,0.05417345994162865,0.05554895794795907,0.05734768611008345,0.03999524972253053,0.031319031528754065,0.034070027541414895,0.020725268220495748,0.018998162535454433,0.025906585275619683,0.02245237390553706,0.03626921938586755,0.027633690960660994
1.3275,34,0.05925222181115634,0.062426447979611145,0.06496582891437498,0.03978363464463354,0.03375260492456941,0.03459906523615736,0.02245237390553706,0.02245237390553706,0.018998162535454433,0.027633690960660994,0.03281500801578493,0.03281500801578493
1.49416666666667,34,0.0664471344596539,0.06771682492703582,0.06697617215439636,0.04189978542360341,0.03650360093723024,0.03745586878776668,0.02417947959057837,0.029360796645702306,0.02417947959057837,0.041450536440991496,0.039723430755950175,0.027633690960660994
1.66083333333333,34,0.06538905907016895,0.07311300941340898,0.07491173757553336,0.044015936202573276,0.040418479878324504,0.04295786081308835,0.025906585275619683,0.02417947959057837,0.027633690960660994,0.03281500801578493,0.029360796645702306,0.037996325070908867
1.8275,34,0.07226654910182104,0.07734531097134872,0.07713369589345175,0.047507584987873566,0.042640438196242865,0.0438043211246763,0.027633690960660994,0.037996325070908867,0.02245237390553706,0.037996325070908867,0.025906585275619683,0.034542113700826244
1.99416666666667,34,0.08242407284087641,0.07903823159452462,0.08104857483454599,0.05047019607843138,0.046661124676285616,0.04761339252682206,0.02245237390553706,0.031087902330743617,0.034542113700826244,0.041450536440991496,0.037996325070908867,0.03281500801578493
2.16083333333333,34.1,0.08506926131458874,0.08602152916512519,0.0906770608788589,0.05449088255847413,0.052586346857401246,0.0501527734615859,0.025906585275619683,0.031087902330743617,0.027633690960660994,0.041450536440991496,0.039723430755950175,0.03281500801578493
2.3275,34.1,0.0955442076704896,0.09141771365149835,0.10221008262424468,0.057136071032186465,0.05226892424055577,0.05311538455214372,0.027633690960660994,0.027633690960660994,0.02417947959057837,0.05008606486619805,0.025906585275619683,0.031087902330743617
2.49416666666667,34.1,0.09861262629999591,0.09766035844945947,0.10263331278003866,0.06105094997328073,0.05449088255847413,0.057559301187980444,0.027633690960660994,0.02245237390553706,0.034542113700826244,0.03626921938586755,0.039723430755950175,0.034542113700826244
2.66083333333333,34,0.11490698729806391,0.10750045957166936,0.10802949726641181,0.06623551938175691,0.05999287458379579,0.05978125950589881,0.029360796645702306,0.025906585275619683,0.031087902330743617,0.041450536440991496,0.037996325070908867,0.037996325070908867
2.8275,34,0.1214670547128705,0.12654581658239816,0.11903348131705513,0.0694097455502117,0.06528325153122047,0.06665874953755088,0.031087902330743617,0.027633690960660994,0.029360796645702306,0.039723430755950175,0.03626921938586755,0.03626921938586755
2.99416666666667,34,0.1289793899782135,0.13511622723722613,0.13532784231512315,0.07829757882188516,0.06845747769967526,0.0713142812512846,0.03281500801578493,0.029360796645702306,0.03281500801578493,0.043177642126032804,0.043177642126032804,0.04663185349611543
3.16083333333333,34,0.14209952480782673,0.14305179265836315,0.1454853660541785,0.08834929502199204,0.07512335265343036,0.07723950343240023,0.03281500801578493,0.039723430755950175,0.02245237390553706,0.051813170551239365,0.051813170551239365,0.060448698976445926
