temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,7.4429169933541,0.166607742259066,-0.7999,0.6,NaN,NaN,57.5862900576319
34C,6.82277005440353,0.133205977502738,-0.7999,0.6,NaN,NaN,51.7978661271498
36C,3.87758592014049,0.141247807015128,-0.7999,0.6,NaN,NaN,14.3845939988609
38C,1.17089799886569,0,-0.8,0.6,NaN,NaN,27.3881087226228
40C,0.702066794265192,0,-0.8,0.6,NaN,NaN,70.0856102356575
