temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,39.175097753298,0,-3.9999,3,NaN,NaN,131.411894063598
34C,49.4137260467741,0,-3.9999,3,NaN,NaN,165.221122802257
36C,1.32987541857253,0,-3.9999,3,NaN,NaN,198.522004059081
38C,0.521412987378922,0,-3.9999,3,NaN,NaN,202.825567638685
40C,0.341362786916734,0,-4,3,NaN,NaN,297.099367551099
