temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,1.33646301470909,0.375547898972942,0.2,-0.5,NaN,NaN,97.3704843049095
34C,0.933003072907167,0.335288938201871,0.2,-0.5,NaN,NaN,60.6198614291109
36C,0.546709299494755,0.490809765857512,0.2,-0.4999,NaN,NaN,17.5996809234102
38C,0.419947374946059,1.91684742033205,0.2,-0.4999,NaN,NaN,6.06119567741579
40C,1.02534778513913,1.73162653838288,0.2001,-0.4999,NaN,NaN,465.066650616095
