temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.301269923883621,1,1e-04,-Inf,0,208.012515482981
34C,0,0.22530901507228,1,1e-04,-Inf,0,208.424950496826
36C,0,0.332530535543401,1,1e-04,-Inf,0,142.120309457553
38C,0.0650235788464905,0.985759888010653,1,0,1,Inf,13.5900117295492
40C,0.286712721883142,5.68132316175384,1,1e-04,0.992164769603228,22.4646023364003,7.30953308197149
