temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.273943383776504,3.5,-1,NaN,0,248.978329941673
34C,NA,NA,NA,NA,NA,NA,NA
36C,0,0.307165217933398,3.5,-0.9999,NaN,0,189.412463767943
38C,0.112706186461474,1.05280489025992,3.5,-0.9999,NaN,NaN,176.551315001261
40C,0.144805132863422,24.1295690421085,3.5,-0.9999,NaN,NaN,10.0707823908372
