temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,1.2371353923569,1.18284770907167,-0.5999,-0.4,0.595054670488126,1.25243049777191,489.893133557184
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,NA,NA,NA,NA,NA,NA,NA
40C,NA,NA,NA,NA,NA,NA,NA
