temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.770294578306542,0.7,-0.6,NaN,0,148.365032733754
34C,0,0.79806114999966,0.7,-0.6,NaN,0,139.188817243252
36C,0,1.00828313403138,0.7,-0.6,NaN,0,53.5407822839995
38C,0.174735958917477,2.21051852262192,0.7,-0.5999,NaN,NaN,9.3240161901621
40C,NA,NA,NA,NA,NA,NA,NA
