temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,30.3073251930441,0,-2,4,NaN,NaN,170.419597840233
34C,2.51851140202824,0,-1.9999,4,NaN,NaN,313.706968808417
36C,1.23571609379111,0,-1.9999,4,NaN,NaN,196.741358360723
38C,0.497844907009029,0,-1.9999,4,NaN,NaN,207.075595957174
40C,0.340404391968645,0,-2,4,NaN,NaN,301.964362027554
