temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.769316616509336,0.8,-0.1999,NaN,0,160.348449123446
34C,0,0.771758287491845,0.8,-0.2,NaN,0,155.380389873553
36C,0,0.890965936562479,0.8,-0.2,NaN,0,63.9771427949578
38C,0.142871547906337,1.38269823887031,0.8,-0.2,NaN,NaN,10.103360128993
40C,0.297104415943419,9.29559283988635,0.8,-0.1999,NaN,NaN,8.25016961637137
