temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,0,0.699708285701536,1,0.4,-Inf,0,178.145329639018
36C,NA,NA,NA,NA,NA,NA,NA
38C,NA,NA,NA,NA,NA,NA,NA
40C,0.349850340463902,0,1,0.4,-Inf,Inf,19.4717039643515
