temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.920782038821755,0.5,-2.5,NaN,0,116.491571734051
34C,0,1.01991904450804,0.5,-2.5,NaN,0,87.4221759179695
36C,0,1.572719227651,0.5,-2.4999,NaN,0,36.741539808109
38C,0.245757302702526,6.53728912958378,0.5,-2.4999,NaN,NaN,14.3971430726072
40C,0.309333937790138,51.514400731801,0.5,-2.4999,NaN,NaN,10.3520815022179
