temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,0,0.264450888925271,4,3,-Inf,0,199.895741111927
38C,0.472701838532333,0,4,3,-Inf,Inf,201.404283005623
40C,NA,NA,NA,NA,NA,NA,NA
