temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.291807380667856,1,0.2001,-Inf,0,206.244728909272
34C,0,0.800741887156066,1,0.2,-Inf,0,177.465044933016
36C,NA,NA,NA,NA,NA,NA,NA
38C,NA,NA,NA,NA,NA,NA,NA
40C,0.287829246793651,2.16903407342524,1,0.2,0.43400271229995,0.814552865029773,7.35762844696754
