temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.853449664459946,1.69684592578909,-0.6999,-0.3999,0.560373829305862,0.938231577561198,3.74669066927721
40C,NA,NA,NA,NA,NA,NA,NA
