temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,2.20620258620064,0,-1.4999,5,NaN,NaN,316.300092940941
36C,1.20502584826707,0,-1.4999,5,NaN,NaN,200.251778831165
38C,0.496617847235936,0,-1.5,5,NaN,NaN,211.891869618283
40C,0.340562440893761,0,-1.5,5,NaN,NaN,304.777188094676
