temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,2.97187132576009,0.286953408611603,0,-0.2,1,0,76.0029310820948
34C,2.12091620357701,0.235427454708212,0,-0.2,1,0,34.5449148762487
36C,1.22198530530308,0.362505594143617,0,-0.1999,1,0,9.48821103158165
38C,0.524014363115071,1.28029455697898,0,-0.1999,1,0,4.05179862812692
40C,0.361973975230081,0.865223365958908,0,-0.1999,1,0,320.220212973013
