temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,2.1119415252915,1.64341135499469,-2.4999,1e-04,NaN,NaN,371.755139421807
36C,1.22344307590343,1.13965560005289,-2.4999,1e-04,NaN,NaN,220.937435242892
38C,1.65294041538836,0.927719883628865,-2.4999,0,1,NaN,6.31629628205097
40C,NA,NA,NA,NA,NA,NA,NA
