temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,3.5237127431245,0.348781765737668,-0.6999,-0.0999,0.761480655932955,8.41314967137881,13.5901536291609
38C,0.852122403838793,1.08795373263968,-0.6999,-0.1,0.725234759094737,2.34133617571538,3.41120218250737
40C,NA,NA,NA,NA,NA,NA,NA
