temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.653360222227484,2.75112765739203,-0.3,-0.8999,0.612451521095584,0.281374330815549,7.06341680377061
40C,NA,NA,NA,NA,NA,NA,NA
