temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.484610857753124,0,1,3,-Inf,Inf,199.348362114494
40C,0.33171107826006,0,1.0001,3,-Inf,Inf,300.498955072833
