temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,1.56661143337001,0.356258496558886,2.5,5,-3.73251223274442,1.48280155447617,286.112255835373
34C,NA,NA,NA,NA,NA,NA,NA
36C,0.523774008862362,0.265250917311618,2.5,5,-8.48537679542885,0.993638765942358,209.979916989332
38C,0.491620485680424,0,2.5,5,-Inf,Inf,212.618526162581
40C,0.322526331847224,0,2.5,5,-Inf,Inf,316.57289874377
