temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,0.504051049294115,0.495847809998941,2.00000000058785,5,-5.32540793087023,0.637665700953691,359.941381664928
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.492085054861178,0,2,5,-Inf,Inf,212.477328379557
40C,0.340114424483644,0,2,5,-Inf,Inf,305.0684164275
