temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.491544696116784,0,0.5,4.5,-Inf,Inf,209.841150804284
40C,0.340091860844286,0,0.5,4.5,-Inf,Inf,303.737724612975
