temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.500004400103992,0.500000650225199,-0.899999999996821,-0.0999999999968207,0.40000303018859,3.00001124964305,232.063182718174
40C,NA,NA,NA,NA,NA,NA,NA
