temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,7.46618879020062,0.214652322582713,-0.7999,0.3,NaN,NaN,54.5812536279241
34C,6.81664846566761,0.181639551601663,-0.7999,0.3,NaN,NaN,47.2072214663926
36C,3.85865114900957,0.230471987556699,-0.7999,0.3,NaN,NaN,14.1377908946563
38C,0.887234831123416,0.276834412728433,-0.8,0.3,NaN,NaN,7.15390117479889
40C,0.388388588889364,0.416987384062831,-0.8,0.3,NaN,NaN,7.64688504099518
