temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,5.34825219229714,0.249308699323792,-0.4,0,1,NaN,54.0368507682011
34C,NA,NA,NA,NA,NA,NA,NA
36C,2.56137506829521,0.310671305265433,-0.3999,1e-04,NaN,NaN,10.2639077868311
38C,0.712377447633625,0.880056717440686,-0.4,0,1,NaN,3.7813789801771
40C,0.499071096430096,1.55621769978152,-0.4,1e-04,NaN,NaN,303.20088057006
