temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0.502384547366771,0.299271715949149,3,-2.4999,NaN,NaN,246.96039089149
34C,0,0.240484074990149,3,-2.4999,NaN,0,268.977885688936
36C,1.99508893721698,0.312051117751539,3,-2.4999,NaN,NaN,201.66957865362
38C,1.25845214777515,1.05661418946202,3,-2.4999,NaN,NaN,200.468327394553
40C,0.172126885805407,51.5784837142216,3,-2.4999,NaN,NaN,10.4306749376278
