temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,3.05485997150469,0.401796481525326,0,-1,1,0,71.9894371300784
34C,2.14028369935122,0.362085890670143,0,-1,1,0,29.8712317560131
36C,1.19104579171844,0.63283663413585,0,-0.9999,1,0,17.8870388372348
38C,0.503406020143259,2.99941630391543,0,-0.9999,1,0,8.47625262692535
40C,1.22534040194756,1.49950770340489,1e-04,-0.9999,NaN,NaN,489.808863482293
