temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,32.432980377706,0,-1.9999,3.5,NaN,NaN,187.119869976387
36C,1.25634043732512,0,-1.9999,3.5,NaN,NaN,194.574085622887
38C,0.500488417282745,0,-1.9999,3.5,NaN,NaN,204.042257202918
40C,0.340377412246989,0,-2,3.5,NaN,NaN,299.924714412566
