temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.493127930936353,0,1,5,-Inf,Inf,212.233201072071
40C,0.340238603521917,0,1,5,-Inf,Inf,304.978005950387
