temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.479219281506434,0.6,0.1001,-Inf,0,135.594412861255
34C,0,0.463371380489321,0.6,0.1,-Inf,0,130.78729497662
36C,0,0.508318537003131,0.6,0.1,-Inf,0,44.8172296041977
38C,0.248058518723223,0.725095663205025,0.6,0.1,0.422434958849443,1.43269928574124,10.7854606250553
40C,0.309566696800783,3.90718831827113,0.600099298006986,0.1001,0.777146576760537,0.689190790239634,6.99595072112581
