,4:59:39,38,,,,,,,,,,,,,66,5495,5904,5695,3117,3261,3274,159,159,147,73,70,,,,,,,,,,,,
,5:09:39,38,,,,,,,,,,,,,64,6026,6250,6392,3285,3371,3387,158,160,151,73,69,,,,,,,,,,,,
,5:19:39,38,,,,,,,,,,,,,68,6322,6315,6704,3308,3511,3666,167,165,148,73,78,,,,,,,,,,,,
,5:29:39,38,,,,,,,,,,,,,72,6528,6647,6964,3360,3662,3694,165,159,180,73,67,,,,,,,,,,,,
,5:39:39,38,,,,,,,,,,,,,63,6845,6791,7236,3544,3790,3725,175,187,178,72,81,,,,,,,,,,,,
,5:49:39,38,,,,,,,,,,,,,78,6942,7212,7542,3639,3899,3950,173,172,183,73,65,,,,,,,,,,,,
,5:59:39,38,,,,,,,,,,,,,79,7488,7521,7696,3780,4169,4090,187,178,202,72,61,,,,,,,,,,,,
,6:09:39,38,,,,,,,,,,,,,69,7838,8048,8010,3879,4201,4200,176,191,194,67,78,,,,,,,,,,,,
,6:19:39,38,,,,,,,,,,,,,59,8312,8482,8383,4039,4404,4390,213,198,200,72,74,,,,,,,,,,,,
,6:29:39,38,,,,,,,,,,,,,68,8784,8802,8524,4106,4601,4531,224,217,215,73,72,,,,,,,,,,,,
,6:39:39,38,,,,,,,,,,,,,72,9299,9333,9136,4268,4628,4737,230,213,223,68,75,,,,,,,,,,,,
,6:49:39,38,,,,,,,,,,,,,69,9677,9558,9587,4296,4863,4816,235,244,252,77,65,,,,,,,,,,,,
,6:59:39,38,,,,,,,,,,,,,66,9698,9869,9420,4352,4879,4945,246,252,271,71,75,,,,,,,,,,,,
,7:09:39,38,,,,,,,,,,,,,65,9939,10158,9881,4480,4951,5062,266,254,301,64,68,,,,,,,,,,,,
,7:19:39,38,,,,,,,,,,,,,71,10165,10563,10123,4555,5083,5181,281,281,300,72,58,,,,,,,,,,,,
,7:29:39,38,,,,,,,,,,,,,75,10723,10642,10612,4538,5125,5206,309,316,317,73,72,,,,,,,,,,,,
,7:39:39,38,,,,,,,,,,,,,78,10705,10868,10818,4616,5163,5391,326,344,358,75,69,,,,,,,,,,,,
,7:49:39,38,,,,,,,,,,,,,72,11128,11291,10976,4639,5246,5389,343,353,382,69,72,,,,,,,,,,,,
,7:59:39,38,,,,,,,,,,,,,73,11800,11654,11300,4838,5235,5454,354,370,400,66,66,,,,,,,,,,,,
,8:09:39,38,,,,,,,,,,,,,68,12463,12297,12088,4842,5417,5655,411,451,417,68,73,,,,,,,,,,,,
,8:19:39,38,,,,,,,,,,,,,68,13291,13041,13216,4842,5488,5718,424,459,460,66,70,,,,,,,,,,,,
,8:29:39,38,,,,,,,,,,,,,67,13667,13544,13523,5064,5614,5739,456,496,496,61,65,,,,,,,,,,,,
,8:39:39,38,,,,,,,,,,,,,65,13609,13884,14109,5076,5629,5944,472,530,505,61,69,,,,,,,,,,,,
,8:49:39,38,,,,,,,,,,,,,64,14269,14158,14478,5187,5597,5792,503,543,532,63,65,,,,,,,,,,,,
,8:59:39,38,,,,,,,,,,,,,72,14869,15173,14660,5214,5729,5985,541,589,566,74,66,,,,,,,,,,,,
,9:09:39,38,,,,,,,,,,,,,70,14998,15489,14965,5335,5855,6043,583,638,601,74,64,,,,,,,,,,,,
,9:19:39,38,,,,,,,,,,,,,67,15480,15847,15247,5527,5910,6073,593,635,625,75,70,,,,,,,,,,,,
,9:29:39,38,,,,,,,,,,,,,70,15917,16012,15814,5627,6118,6258,631,690,638,70,70,,,,,,,,,,,,
,9:39:39,38,,,,,,,,,,,,,76,15945,16230,16174,5821,6089,6388,655,696,686,72,66,,,,,,,,,,,,
,9:49:39,38,,,,,,,,,,,,,72,16086,16269,16250,5963,6181,6563,690,694,699,73,66,,,,,,,,,,,,
,9:59:39,38,,,,,,,,,,,,,72,16379,16421,16504,6089,6302,6616,711,781,707,61,72,,,,,,,,,,,,
,10:09:39,38,,,,,,,,,,,,,75,16620,16753,16413,6273,6384,6820,723,785,723,61,70,,,,,,,,,,,,
,10:19:39,38,,,,,,,,,,,,,77,16661,16690,16958,6537,6525,6934,745,794,771,71,77,,,,,,,,,,,,
,10:29:39,38,,,,,,,,,,,,,70,16926,16602,17030,6512,6646,7108,783,854,799,70,66,,,,,,,,,,,,
,10:39:39,38,,,,,,,,,,,,,79,16982,17056,17039,6828,6668,7221,814,875,806,68,77,,,,,,,,,,,,
,10:49:39,38,,,,,,,,,,,,,72,16810,17431,17062,6904,6751,7346,831,895,783,81,75,,,,,,,,,,,,
,10:59:39,38,,,,,,,,,,,,,68,16902,17170,17326,7091,6818,7522,859,959,819,71,68,,,,,,,,,,,,
,11:09:39,38,,,,,,,,,,,,,64,17037,17335,17409,7143,6973,7723,886,913,870,71,77,,,,,,,,,,,,
,11:19:39,38,,,,,,,,,,,,,73,17209,17397,17532,7475,7084,7972,888,945,879,72,69,,,,,,,,,,,,
,11:29:39,38,,,,,,,,,,,,,74,17129,17266,17132,7546,7255,7921,902,969,900,66,74,,,,,,,,,,,,
,11:39:39,38,,,,,,,,,,,,,75,17208,17337,17306,7543,7303,8181,957,989,913,69,76,,,,,,,,,,,,
,11:49:39,38,,,,,,,,,,,,,67,17323,17422,17530,7636,7406,8300,905,1002,911,68,67,,,,,,,,,,,,
,11:59:39,38,,,,,,,,,,,,,74,17522,17575,17643,7719,7452,8261,979,1038,907,77,74,,,,,,,,,,,,
,12:09:39,38,,,,,,,,,,,,,66,17616,17445,17760,7943,7548,8418,980,1060,943,65,69,,,,,,,,,,,,
,12:19:39,38,,,,,,,,,,,,,65,17574,17341,17468,7958,7602,8597,1007,1071,953,74,68,,,,,,,,,,,,
,12:29:39,38,,,,,,,,,,,,,77,17727,17535,17664,8050,7681,8549,1055,1094,952,69,71,,,,,,,,,,,,
,12:39:39,38,,,,,,,,,,,,,70,17586,17602,17627,8041,7722,8851,1061,1092,961,68,64,,,,,,,,,,,,
,12:49:39,38,,,,,,,,,,,,,72,17855,17433,17726,8283,7828,8802,1062,1150,983,72,66,,,,,,,,,,,,
,12:59:39,38,,,,,,,,,,,,,71,17802,17631,17945,8642,7909,8949,1051,1162,957,76,66,,,,,,,,,,,,
,13:09:39,38,,,,,,,,,,,,,74,17816,17810,17659,8513,7903,8975,1086,1249,947,76,73,,,,,,,,,,,,
,13:19:39,37.9,,,,,,,,,,,,,65,17889,17730,17756,8713,7962,8935,1078,1261,1003,73,75,,,,,,,,,,,,
,13:29:39,38,,,,,,,,,,,,,71,18028,17773,17782,8893,7963,9102,1069,1329,957,67,68,,,,,,,,,,,,
,13:39:39,38,,,,,,,,,,,,,64,18240,17867,17924,8748,8072,9249,1103,1324,1006,66,77,,,,,,,,,,,,
,13:49:39,38,,,,,,,,,,,,,73,18129,17716,17747,8880,7982,9314,1073,1381,985,66,74,,,,,,,,,,,,
,13:59:39,38,,,,,,,,,,,,,74,18174,17769,17935,8881,8136,9446,1093,1394,1044,80,67,,,,,,,,,,,,
,14:09:39,38,,,,,,,,,,,,,76,18239,17790,17954,8813,8077,9458,1056,1447,1032,70,71,,,,,,,,,,,,
,14:19:39,38,,,,,,,,,,,,,69,18127,17846,17945,9069,8208,9485,1122,1484,1047,69,72,,,,,,,,,,,,
,14:29:39,38,,,,,,,,,,,,,67,18255,17771,18031,9169,8224,9641,1084,1471,1046,66,80,,,,,,,,,,,,
,14:39:39,38,,,,,,,,,,,,,58,18231,18049,17921,9195,8257,9715,1090,1489,1044,74,65,,,,,,,,,,,,
,14:49:39,38,,,,,,,,,,,,,61,18390,17651,17985,9182,8506,9470,1095,1515,1021,73,66,,,,,,,,,,,,
,14:59:39,38,,,,,,,,,,,,,66,18278,17950,18086,9227,8762,9575,1146,1508,1093,77,67,,,,,,,,,,,,
,15:09:39,38,,,,,,,,,,,,,64,18243,17965,18084,9405,8846,9518,1149,1555,1103,69,74,,,,,,,,,,,,
,15:19:39,38,,,,,,,,,,,,,76,18325,18044,18136,9355,8793,9542,1145,1617,1119,68,64,,,,,,,,,,,,
,15:29:39,38,,,,,,,,,,,,,70,18220,17899,17765,9389,8819,9288,1146,1598,1105,59,68,,,,,,,,,,,,
,15:39:39,38,,,,,,,,,,,,,70,18306,17738,17808,9413,8875,9069,1150,1628,1097,78,74,,,,,,,,,,,,
,15:49:39,38,,,,,,,,,,,,,68,18174,17640,17796,9071,8948,8917,1151,1632,1114,69,74,,,,,,,,,,,,
,15:59:39,38,,,,,,,,,,,,,62,18063,17664,17826,8929,8975,8761,1168,1678,1142,65,74,,,,,,,,,,,,
,16:09:39,38,,,,,,,,,,,,,63,17902,17569,17644,8922,9053,8618,1221,1693,1130,63,68,,,,,,,,,,,,
,16:19:39,38,,,,,,,,,,,,,73,18070,17431,17417,8927,8994,8494,1191,1646,1135,69,62,,,,,,,,,,,,
,16:29:39,38,,,,,,,,,,,,,68,17750,17171,17304,8825,9166,8586,1220,1683,1159,68,66,,,,,,,,,,,,
,16:39:39,38,,,,,,,,,,,,,75,17600,16998,16918,8727,9166,8669,1204,1723,1155,71,67,,,,,,,,,,,,
,16:49:39,38,,,,,,,,,,,,,71,17266,16609,16633,8967,9219,8661,1217,1710,1216,68,66,,,,,,,,,,,,
,16:59:39,38,,,,,,,,,,,,,67,17036,16392,16417,8710,9276,8648,1278,1762,1171,69,77,,,,,,,,,,,,
,17:09:39,38,,,,,,,,,,,,,76,17121,16011,16173,8826,9486,8731,1239,1726,1184,70,71,,,,,,,,,,,,
,17:19:39,38,,,,,,,,,,,,,72,16609,15939,15989,8982,9355,8709,1321,1745,1183,72,71,,,,,,,,,,,,
,17:29:39,38,,,,,,,,,,,,,62,16618,15875,16076,8953,9467,8760,1327,1777,1221,75,74,,,,,,,,,,,,
,17:39:39,38,,,,,,,,,,,,,74,16530,16128,16330,9019,9503,8731,1370,1802,1222,73,71,,,,,,,,,,,,
,17:49:39,38,,,,,,,,,,,,,62,16783,16250,16618,8989,9483,8696,1412,1828,1266,68,73,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Read 2:585,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Time,"Tø Read 2:585,615",A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
,0:09:48,38,,,,,,,,,,,,,10,7,10,6,9,18,17,22,19,27,14,7,,,,,,,,,,,,
,0:19:48,38,,,,,,,,,,,,,8,5,7,6,19,15,16,20,21,23,6,7,,,,,,,,,,,,
,0:29:48,38,,,,,,,,,,,,,10,9,11,5,17,15,18,22,20,18,8,7,,,,,,,,,,,,
,0:39:48,37.9,,,,,,,,,,,,,9,6,8,8,23,12,11,17,24,26,12,8,,,,,,,,,,,,
,0:49:48,38,,,,,,,,,,,,,8,10,8,11,14,15,19,27,17,25,10,7,,,,,,,,,,,,
,0:59:48,37.9,,,,,,,,,,,,,7,7,4,8,21,16,13,26,21,24,7,7,,,,,,,,,,,,
,1:09:48,38,,,,,,,,,,,,,5,6,4,9,22,16,16,21,22,20,9,7,,,,,,,,,,,,
,1:19:48,38,,,,,,,,,,,,,9,9,8,10,11,17,17,23,16,27,6,9,,,,,,,,,,,,
,1:29:48,38,,,,,,,,,,,,,9,7,7,8,17,12,18,24,21,24,7,8,,,,,,,,,,,,
,1:39:48,38,,,,,,,,,,,,,8,7,8,7,22,19,26,27,30,23,7,9,,,,,,,,,,,,
,1:49:48,38,,,,,,,,,,,,,7,3,4,7,22,19,20,23,27,24,7,11,,,,,,,,,,,,
,1:59:48,38,,,,,,,,,,,,,7,7,9,8,19,19,26,20,33,22,7,8,,,,,,,,,,,,
,2:09:48,38,,,,,,,,,,,,,8,7,6,8,17,25,25,24,33,32,8,10,,,,,,,,,,,,
,2:19:48,38,,,,,,,,,,,,,8,7,8,9,17,21,25,27,31,43,5,9,,,,,,,,,,,,
,2:29:48,38,,,,,,,,,,,,,9,9,6,8,26,18,25,29,30,43,4,9,,,,,,,,,,,,
,2:39:48,38,,,,,,,,,,,,,6,7,8,7,20,21,29,28,28,47,8,8,,,,,,,,,,,,
,2:49:48,38,,,,,,,,,,,,,6,9,7,7,26,20,24,28,42,35,5,7,,,,,,,,,,,,
,2:59:48,38,,,,,,,,,,,,,8,8,4,5,30,15,26,33,38,42,5,8,,,,,,,,,,,,
,3:09:48,38,,,,,,,,,,,,,6,5,5,8,23,25,30,39,43,38,8,11,,,,,,,,,,,,
,3:19:48,38,,,,,,,,,,,,,7,8,5,7,20,19,23,41,40,48,5,6,,,,,,,,,,,,
,3:29:48,38,,,,,,,,,,,,,5,6,9,5,28,25,33,36,42,44,6,8,,,,,,,,,,,,
,3:39:48,38,,,,,,,,,,,,,5,8,8,5,31,22,33,42,39,48,7,9,,,,,,,,,,,,
,3:49:48,38,,,,,,,,,,,,,8,6,7,8,43,31,34,47,51,44,4,8,,,,,,,,,,,,
,3:59:48,38,,,,,,,,,,,,,8,7,6,8,44,31,37,47,67,63,7,7,,,,,,,,,,,,
,4:09:48,38,,,,,,,,,,,,,11,8,6,7,62,46,56,56,78,82,8,11,,,,,,,,,,,,
,4:19:48,38,,,,,,,,,,,,,8,5,7,5,76,49,71,84,95,102,7,13,,,,,,,,,,,,
,4:29:48,38,,,,,,,,,,,,,9,7,4,6,81,64,77,100,122,114,8,8,,,,,,,,,,,,
,4:39:48,38,,,,,,,,,,,,,5,6,6,5,77,80,71,126,145,127,4,8,,,,,,,,,,,,
,4:49:48,38,,,,,,,,,,,,,4,4,7,7,85,75,74,120,158,150,6,9,,,,,,,,,,,,
,4:59:48,38,,,,,,,,,,,,,10,7,5,7,93,69,71,150,162,147,9,13,,,,,,,,,,,,
,5:09:48,38,,,,,,,,,,,,,6,9,6,4,94,84,73,158,157,169,7,9,,,,,,,,,,,,
,5:19:48,38,,,,,,,,,,,,,6,5,8,7,86,95,82,150,164,170,6,8,,,,,,,,,,,,
,5:29:48,38,,,,,,,,,,,,,6,7,4,6,96,105,100,193,173,183,6,9,,,,,,,,,,,,
,5:39:48,38,,,,,,,,,,,,,7,5,8,8,100,102,92,174,177,168,9,5,,,,,,,,,,,,
,5:49:48,38,,,,,,,,,,,,,6,2,5,4,107,106,90,201,212,188,11,12,,,,,,,,,,,,
,5:59:48,38,,,,,,,,,,,,,8,4,6,4,102,111,110,220,219,221,8,9,,,,,,,,,,,,
,6:09:48,38,,,,,,,,,,,,,8,6,5,8,119,112,107,258,225,234,9,7,,,,,,,,,,,,
,6:19:48,38,,,,,,,,,,,,,4,7,6,7,127,122,125,246,251,245,10,9,,,,,,,,,,,,
,6:29:48,38,,,,,,,,,,,,,8,5,6,8,135,112,120,297,251,275,6,6,,,,,,,,,,,,
,6:39:48,38,,,,,,,,,,,,,9,5,4,7,128,134,125,306,246,276,6,11,,,,,,,,,,,,
,6:49:48,38,,,,,,,,,,,,,9,4,3,8,138,133,134,338,327,314,6,8,,,,,,,,,,,,
,6:59:48,38,,,,,,,,,,,,,9,8,2,6,137,137,120,374,321,363,9,10,,,,,,,,,,,,
,7:09:48,38,,,,,,,,,,,,,9,6,7,7,159,143,142,379,353,380,8,9,,,,,,,,,,,,
,7:19:48,38,,,,,,,,,,,,,5,9,8,6,170,144,148,409,363,408,4,9,,,,,,,,,,,,
,7:29:48,38,,,,,,,,,,,,,8,7,6,5,178,156,164,453,403,450,8,4,,,,,,,,,,,,
,7:39:48,38,,,,,,,,,,,,,6,7,6,5,196,169,184,476,418,499,5,8,,,,,,,,,,,,
,7:49:48,38,,,,,,,,,,,,,7,4,7,5,206,208,219,503,439,515,6,11,,,,,,,,,,,,
,7:59:48,38,,,,,,,,,,,,,7,7,6,7,227,214,217,556,472,556,10,8,,,,,,,,,,,,
,8:09:48,38,,,,,,,,,,,,,11,4,9,6,274,245,236,587,499,609,4,6,,,,,,,,,,,,
,8:19:48,38,,,,,,,,,,,,,5,0,9,5,291,267,279,634,523,599,7,8,,,,,,,,,,,,
,8:29:48,38,,,,,,,,,,,,,7,6,6,5,305,259,299,640,538,601,8,11,,,,,,,,,,,,
,8:39:48,38,,,,,,,,,,,,,7,6,10,2,330,298,321,669,552,662,8,13,,,,,,,,,,,,
,8:49:48,38,,,,,,,,,,,,,8,6,7,10,349,307,339,716,566,680,6,6,,,,,,,,,,,,
,8:59:48,38,,,,,,,,,,,,,7,5,2,9,377,332,344,759,583,698,12,6,,,,,,,,,,,,
,9:09:48,38,,,,,,,,,,,,,8,8,6,8,388,340,359,779,627,707,7,6,,,,,,,,,,,,
,9:19:48,38,,,,,,,,,,,,,9,7,3,6,414,389,367,809,628,684,8,6,,,,,,,,,,,,
,9:29:48,38,,,,,,,,,,,,,7,6,4,6,425,414,369,820,657,741,5,7,,,,,,,,,,,,
,9:39:48,38,,,,,,,,,,,,,6,7,8,6,466,408,413,863,665,773,8,11,,,,,,,,,,,,
,9:49:48,38,,,,,,,,,,,,,6,5,8,7,479,422,434,835,679,790,8,7,,,,,,,,,,,,
,9:59:48,38,,,,,,,,,,,,,7,11,5,6,490,474,474,855,707,811,9,10,,,,,,,,,,,,
,10:09:48,38,,,,,,,,,,,,,6,7,7,5,517,466,469,866,701,827,7,10,,,,,,,,,,,,
,10:19:48,38,,,,,,,,,,,,,8,8,6,7,522,495,466,879,744,889,10,9,,,,,,,,,,,,
,10:29:48,38,,,,,,,,,,,,,7,7,3,5,558,488,469,949,781,949,12,9,,,,,,,,,,,,
,10:39:48,38,,,,,,,,,,,,,7,10,6,6,544,506,493,971,807,992,7,10,,,,,,,,,,,,
,10:49:48,38,,,,,,,,,,,,,11,6,8,8,574,505,523,992,817,996,8,9,,,,,,,,,,,,
,10:59:48,38,,,,,,,,,,,,,9,10,7,9,565,512,525,1075,869,1129,10,9,,,,,,,,,,,,
,11:09:48,38,,,,,,,,,,,,,3,7,5,9,582,575,515,1126,885,1148,7,8,,,,,,,,,,,,
,11:19:48,38,,,,,,,,,,,,,6,6,6,7,582,524,524,1156,946,1256,10,11,,,,,,,,,,,,
,11:29:48,38,,,,,,,,,,,,,12,6,9,7,605,547,508,1207,992,1271,10,6,,,,,,,,,,,,
,11:39:48,38,,,,,,,,,,,,,7,7,9,10,613,551,535,1249,992,1335,9,9,,,,,,,,,,,,
,11:49:48,38,,,,,,,,,,,,,8,8,6,5,576,580,528,1329,1053,1381,9,5,,,,,,,,,,,,
,11:59:48,38,,,,,,,,,,,,,10,4,8,9,589,565,556,1370,1080,1472,7,6,,,,,,,,,,,,
,12:09:48,38,,,,,,,,,,,,,5,6,8,4,599,576,510,1406,1114,1503,6,6,,,,,,,,,,,,
,12:19:48,38,,,,,,,,,,,,,8,7,7,9,624,592,546,1471,1183,1580,6,9,,,,,,,,,,,,
,12:29:48,38,,,,,,,,,,,,,8,7,7,3,598,617,536,1542,1269,1669,6,11,,,,,,,,,,,,
,12:39:48,38,,,,,,,,,,,,,7,3,7,7,608,621,534,1557,1262,1747,11,10,,,,,,,,,,,,
,12:49:48,38,,,,,,,,,,,,,4,8,7,7,617,606,552,1614,1339,1771,7,11,,,,,,,,,,,,
,12:59:48,38,,,,,,,,,,,,,7,8,9,6,584,597,526,1620,1378,1765,8,7,,,,,,,,,,,,
,13:09:48,38,,,,,,,,,,,,,9,6,5,6,593,627,556,1674,1474,1882,8,12,,,,,,,,,,,,
,13:19:48,37.9,,,,,,,,,,,,,4,9,7,5,625,629,549,1677,1480,1956,6,11,,,,,,,,,,,,
,13:29:48,38,,,,,,,,,,,,,5,9,11,9,600,673,549,1736,1506,1968,11,10,,,,,,,,,,,,
,13:39:48,38,,,,,,,,,,,,,7,8,9,6,601,670,553,1762,1634,1997,8,8,,,,,,,,,,,,
,13:49:48,38,,,,,,,,,,,,,8,5,6,8,629,686,551,1852,1684,2019,4,7,,,,,,,,,,,,
,13:59:48,38,,,,,,,,,,,,,8,8,9,7,623,688,561,1862,1667,2005,9,11,,,,,,,,,,,,
,14:09:48,38,,,,,,,,,,,,,12,11,6,6,600,669,570,1915,1734,2022,7,8,,,,,,,,,,,,
,14:19:48,38,,,,,,,,,,,,,9,8,7,14,601,675,587,1926,1783,2030,12,9,,,,,,,,,,,,
,14:29:48,38,,,,,,,,,,,,,6,8,9,9,620,663,578,1972,1818,2081,7,10,,,,,,,,,,,,
,14:39:48,38,,,,,,,,,,,,,8,8,7,7,595,675,565,2031,1816,2036,8,10,,,,,,,,,,,,
,14:49:48,38,,,,,,,,,,,,,8,6,9,8,605,690,609,2000,1857,2033,8,9,,,,,,,,,,,,
,14:59:48,38,,,,,,,,,,,,,5,9,7,4,613,700,613,2044,1901,1951,8,9,,,,,,,,,,,,
,15:09:48,38,,,,,,,,,,,,,6,5,10,8,648,696,568,2018,1961,2005,5,8,,,,,,,,,,,,
,15:19:48,38,,,,,,,,,,,,,9,2,9,3,654,669,603,2072,2059,2015,7,6,,,,,,,,,,,,
,15:29:48,38,,,,,,,,,,,,,8,7,11,9,644,735,612,2032,2018,2008,5,7,,,,,,,,,,,,
,15:39:48,38,,,,,,,,,,,,,6,12,4,6,652,734,601,2061,2018,2004,8,8,,,,,,,,,,,,
,15:49:48,38,,,,,,,,,,,,,6,7,7,8,644,714,612,2064,2081,2017,10,12,,,,,,,,,,,,
,15:59:48,38,,,,,,,,,,,,,10,8,12,8,658,706,625,2065,2099,2004,9,7,,,,,,,,,,,,
,16:09:48,38,,,,,,,,,,,,,5,9,10,7,681,750,626,2068,2187,1984,12,4,,,,,,,,,,,,
,16:19:48,38,,,,,,,,,,,,,8,11,9,9,703,731,636,2096,2158,2031,5,6,,,,,,,,,,,,
,16:29:48,38,,,,,,,,,,,,,6,8,8,7,703,764,634,2067,2202,2011,5,8,,,,,,,,,,,,
,16:39:48,38,,,,,,,,,,,,,4,9,11,9,701,745,620,2047,2255,2020,5,8,,,,,,,,,,,,
,16:49:48,38,,,,,,,,,,,,,5,7,6,7,721,764,659,2061,2192,2008,7,6,,,,,,,,,,,,
,16:59:48,38,,,,,,,,,,,,,5,5,10,11,737,771,626,2082,2236,1979,7,8,,,,,,,,,,,,
,17:09:48,38,,,,,,,,,,,,,5,12,7,6,789,749,626,2089,2255,1987,7,7,,,,,,,,,,,,
,17:19:48,38,,,,,,,,,,,,,8,5,10,8,787,786,659,2115,2264,2007,6,9,,,,,,,,,,,,
,17:29:48,38,,,,,,,,,,,,,6,9,10,6,773,773,656,2084,2269,2057,6,10,,,,,,,,,,,,
,17:39:48,38,,,,,,,,,,,,,6,6,7,8,776,775,611,2129,2270,2057,7,9,,,,,,,,,,,,
,17:49:48,38,,,,,,,,,,,,,8,11,7,12,804,781,639,2180,2296,2084,9,10,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
