,4:49:39,40,,,,,,,,,,,,,69,3351,3617,3589,2172,2402,2247,73,73,83,69,69,,,,,,,,,,,,
,4:59:39,40,,,,,,,,,,,,,63,3741,3971,3808,2375,2644,2360,71,70,82,85,67,,,,,,,,,,,,
,5:09:39,40,,,,,,,,,,,,,73,3937,4264,4240,2565,2796,2566,70,78,79,70,71,,,,,,,,,,,,
,5:19:39,40,,,,,,,,,,,,,69,4304,4497,4416,2762,3046,2784,74,76,74,69,66,,,,,,,,,,,,
,5:29:39,40,,,,,,,,,,,,,73,4523,4662,4583,2976,3239,2952,88,84,77,70,69,,,,,,,,,,,,
,5:39:39,40,,,,,,,,,,,,,82,4923,4930,4840,3090,3482,3205,88,75,88,67,78,,,,,,,,,,,,
,5:49:39,40,,,,,,,,,,,,,68,5151,5102,5145,3327,3598,3433,86,79,84,70,66,,,,,,,,,,,,
,5:59:39,40,,,,,,,,,,,,,57,5186,5336,5432,3470,3788,3676,80,81,81,64,65,,,,,,,,,,,,
,6:09:39,40,,,,,,,,,,,,,65,5392,5459,5663,3682,4054,3849,82,94,90,63,71,,,,,,,,,,,,
,6:19:39,40,,,,,,,,,,,,,75,5496,5617,5800,3855,4235,4093,82,92,87,70,67,,,,,,,,,,,,
,6:29:39,40,,,,,,,,,,,,,63,5521,5767,6160,4053,4243,4259,78,88,92,68,63,,,,,,,,,,,,
,6:39:39,40,,,,,,,,,,,,,70,5770,5805,6147,4157,4405,4324,83,86,92,70,74,,,,,,,,,,,,
,6:49:39,40,,,,,,,,,,,,,67,5892,5881,6377,4299,4612,4549,83,95,82,67,62,,,,,,,,,,,,
,6:59:39,40,,,,,,,,,,,,,82,5825,5976,6332,4444,4665,4676,87,89,103,64,67,,,,,,,,,,,,
,7:09:39,40,,,,,,,,,,,,,72,5955,6148,6273,4548,4729,4673,90,93,94,67,76,,,,,,,,,,,,
,7:19:39,40,,,,,,,,,,,,,67,6081,6209,6345,4521,4774,4799,88,84,105,66,69,,,,,,,,,,,,
,7:29:39,39.9,,,,,,,,,,,,,68,6132,6275,6289,4546,4892,4776,93,94,103,70,72,,,,,,,,,,,,
,7:39:39,40,,,,,,,,,,,,,77,6184,6225,6362,4588,4783,4860,93,95,105,67,73,,,,,,,,,,,,
,7:49:39,40,,,,,,,,,,,,,72,6276,6186,6499,4635,4811,4971,102,94,105,71,67,,,,,,,,,,,,
,7:59:39,40,,,,,,,,,,,,,67,6407,6299,6586,4646,4844,4958,99,104,113,65,71,,,,,,,,,,,,
,8:09:39,40,,,,,,,,,,,,,79,6512,6447,6527,4665,4858,5004,100,92,110,76,71,,,,,,,,,,,,
,8:19:39,40,,,,,,,,,,,,,73,6492,6327,6605,4624,4912,4994,101,107,105,70,75,,,,,,,,,,,,
,8:29:39,40,,,,,,,,,,,,,72,6382,6577,6620,4740,4836,5057,97,101,116,68,69,,,,,,,,,,,,
,8:39:39,40,,,,,,,,,,,,,68,6459,6621,6747,4567,4905,5068,108,97,97,75,68,,,,,,,,,,,,
,8:49:39,40,,,,,,,,,,,,,72,6365,6747,6908,4619,4953,5067,105,110,114,69,74,,,,,,,,,,,,
,8:59:39,40,,,,,,,,,,,,,68,6363,6965,6951,4586,4887,5110,106,110,110,67,69,,,,,,,,,,,,
,9:09:39,40,,,,,,,,,,,,,67,6298,6969,7071,4677,4904,5068,107,113,124,67,74,,,,,,,,,,,,
,9:19:39,40,,,,,,,,,,,,,70,6443,7235,7125,4735,4930,5154,104,108,110,76,62,,,,,,,,,,,,
,9:29:39,40,,,,,,,,,,,,,68,6469,7222,7213,4627,4987,5091,106,114,127,72,72,,,,,,,,,,,,
,9:39:39,40,,,,,,,,,,,,,80,6530,7388,7419,4707,4981,5194,103,123,127,72,60,,,,,,,,,,,,
,9:49:39,40,,,,,,,,,,,,,69,6469,7508,7425,4683,5019,5212,119,124,136,66,63,,,,,,,,,,,,
,9:59:39,40,,,,,,,,,,,,,82,6551,7531,7521,4649,4998,5187,107,123,151,79,71,,,,,,,,,,,,
,10:09:39,40,,,,,,,,,,,,,68,6569,7547,7625,4640,5020,5216,120,124,151,65,71,,,,,,,,,,,,
,10:19:39,40,,,,,,,,,,,,,69,6538,7582,7599,4665,4985,5233,117,124,152,73,69,,,,,,,,,,,,
,10:29:39,40,,,,,,,,,,,,,72,6565,7665,7617,4730,4982,5191,123,120,160,82,65,,,,,,,,,,,,
,10:39:39,40,,,,,,,,,,,,,65,6697,7613,7712,4770,5106,5112,128,148,162,62,71,,,,,,,,,,,,
,10:49:39,40,,,,,,,,,,,,,64,6808,7450,7601,4747,5075,5260,138,152,162,60,70,,,,,,,,,,,,
,10:59:39,40,,,,,,,,,,,,,75,6794,7573,7651,4805,5008,5309,142,138,154,70,54,,,,,,,,,,,,
,11:09:39,40,,,,,,,,,,,,,62,6859,7522,7780,4800,5074,5271,142,139,163,69,69,,,,,,,,,,,,
,11:19:39,40,,,,,,,,,,,,,68,6970,7545,7750,4602,5079,5343,134,153,168,71,69,,,,,,,,,,,,
,11:29:39,40,,,,,,,,,,,,,73,7046,7564,7845,4661,5026,5230,161,163,179,73,68,,,,,,,,,,,,
,11:39:39,40,,,,,,,,,,,,,76,7123,7528,7863,4746,5113,5348,155,163,173,59,72,,,,,,,,,,,,
,11:49:39,40,,,,,,,,,,,,,66,7200,7699,7807,4634,5119,5297,153,156,182,74,77,,,,,,,,,,,,
,11:59:39,40,,,,,,,,,,,,,66,7260,7612,7837,4722,5094,5273,155,174,190,64,63,,,,,,,,,,,,
,12:09:39,40,,,,,,,,,,,,,71,7243,7801,7780,4762,5116,5290,158,174,202,65,69,,,,,,,,,,,,
,12:19:39,40,,,,,,,,,,,,,70,7077,7631,7769,4662,5104,5309,156,179,214,64,69,,,,,,,,,,,,
,12:29:39,40,,,,,,,,,,,,,69,7026,7503,7702,4720,5090,5295,167,194,211,70,72,,,,,,,,,,,,
,12:39:39,40,,,,,,,,,,,,,64,6960,7440,7831,4709,5155,5282,155,197,216,73,68,,,,,,,,,,,,
,12:49:39,40,,,,,,,,,,,,,69,6876,7420,7797,4720,5110,5322,179,196,230,68,68,,,,,,,,,,,,
,12:59:39,40,,,,,,,,,,,,,69,6890,7349,7660,4712,5103,5269,187,210,244,67,66,,,,,,,,,,,,
,13:09:39,40,,,,,,,,,,,,,63,6803,7222,7713,4715,5091,5180,190,211,244,66,69,,,,,,,,,,,,
,13:19:39,40,,,,,,,,,,,,,74,6895,7299,7651,4595,5119,5236,209,221,272,67,64,,,,,,,,,,,,
,13:29:39,40,,,,,,,,,,,,,67,6731,7244,7576,4606,5116,5322,205,226,264,68,65,,,,,,,,,,,,
,13:39:39,40,,,,,,,,,,,,,62,6694,7176,7537,4531,5081,5233,200,231,250,73,60,,,,,,,,,,,,
,13:49:39,40,,,,,,,,,,,,,66,6633,7164,7593,4583,5151,5217,215,234,260,71,68,,,,,,,,,,,,
,13:59:39,40,,,,,,,,,,,,,71,6659,7074,7397,4556,5048,5158,224,238,272,67,66,,,,,,,,,,,,
,14:09:39,40,,,,,,,,,,,,,65,6611,7147,7452,4521,5140,5226,204,258,278,66,68,,,,,,,,,,,,
,14:19:39,40,,,,,,,,,,,,,74,6571,7086,7306,4471,5148,5181,232,249,294,67,67,,,,,,,,,,,,
,14:29:39,40,,,,,,,,,,,,,76,6484,7010,7221,4428,5119,5099,202,266,306,70,70,,,,,,,,,,,,
,14:39:39,40,,,,,,,,,,,,,72,6578,7000,7185,4317,5125,5241,243,259,305,67,70,,,,,,,,,,,,
,14:49:39,40,,,,,,,,,,,,,72,6484,7075,7177,4373,5124,5076,243,279,312,72,73,,,,,,,,,,,,
,14:59:39,40,,,,,,,,,,,,,68,6587,7007,7035,4323,5070,5138,262,263,321,69,67,,,,,,,,,,,,
,15:09:39,40,,,,,,,,,,,,,66,6655,7021,6818,4276,5082,5107,253,304,333,70,67,,,,,,,,,,,,
,15:19:39,40,,,,,,,,,,,,,78,6602,6775,6792,4200,5005,5085,255,302,354,70,68,,,,,,,,,,,,
,15:29:39,40,,,,,,,,,,,,,68,6644,6852,6699,4169,5039,5059,272,294,360,74,68,,,,,,,,,,,,
,15:39:39,40,,,,,,,,,,,,,82,6516,6724,6737,4224,5053,5040,270,295,378,74,63,,,,,,,,,,,,
,15:49:39,40,,,,,,,,,,,,,69,6607,6891,6775,4266,5168,5106,266,297,371,62,72,,,,,,,,,,,,
,15:59:39,40,,,,,,,,,,,,,68,6777,6933,6944,4396,5268,5047,268,333,376,73,67,,,,,,,,,,,,
,16:09:39,40,,,,,,,,,,,,,68,6823,6896,6935,4516,5290,5119,305,337,378,68,69,,,,,,,,,,,,
,16:19:39,40,,,,,,,,,,,,,79,6878,7112,7056,4558,5368,5065,308,336,361,70,63,,,,,,,,,,,,
,16:29:39,40,,,,,,,,,,,,,73,6947,7200,7125,4636,5459,5138,292,329,376,60,63,,,,,,,,,,,,
,16:39:39,40,,,,,,,,,,,,,70,7074,7190,7199,4765,5508,5233,307,342,390,75,63,,,,,,,,,,,,
,16:49:39,40,,,,,,,,,,,,,81,7189,7332,7300,4894,5616,5176,323,353,408,72,66,,,,,,,,,,,,
,16:59:39,40,,,,,,,,,,,,,64,7296,7421,7275,4989,5699,5185,323,392,397,76,70,,,,,,,,,,,,
,17:09:39,40,,,,,,,,,,,,,70,7395,7555,7382,5009,5785,5255,328,372,399,69,74,,,,,,,,,,,,
,17:19:39,40,,,,,,,,,,,,,69,7527,7661,7400,5064,5805,5229,326,360,401,65,65,,,,,,,,,,,,
,17:29:39,40,,,,,,,,,,,,,73,7557,7625,7571,5161,5837,5315,345,362,439,66,69,,,,,,,,,,,,
,17:39:39,40,,,,,,,,,,,,,78,7592,7735,7601,5285,5850,5167,336,402,434,69,67,,,,,,,,,,,,
,17:49:39,40,,,,,,,,,,,,,79,7708,7814,7655,5313,6044,5194,352,394,460,66,65,,,,,,,,,,,,
,17:59:39,40,,,,,,,,,,,,,62,7822,7974,7737,5413,6035,5271,380,378,445,66,69,,,,,,,,,,,,
,18:09:39,40,,,,,,,,,,,,,72,7970,7878,7798,5329,6054,5271,378,413,479,69,73,,,,,,,,,,,,
,18:19:39,40,,,,,,,,,,,,,70,7966,8153,7757,5474,6064,5306,361,403,460,70,65,,,,,,,,,,,,
,18:29:39,40,,,,,,,,,,,,,73,8055,8135,7861,5452,6137,5338,377,420,485,67,74,,,,,,,,,,,,
,18:39:39,40,,,,,,,,,,,,,73,8146,8181,8012,5485,6174,5241,380,450,481,71,74,,,,,,,,,,,,
,18:49:39,40,,,,,,,,,,,,,78,8160,8209,8054,5534,6214,5386,404,428,492,75,73,,,,,,,,,,,,
,18:59:39,40,,,,,,,,,,,,,73,8290,8302,8080,5561,6300,5402,408,447,475,77,70,,,,,,,,,,,,
,19:09:39,40,,,,,,,,,,,,,67,8365,8437,8130,5555,6295,5381,402,426,492,73,63,,,,,,,,,,,,
,19:19:39,40,,,,,,,,,,,,,67,8371,8414,8178,5573,6351,5373,392,457,517,70,74,,,,,,,,,,,,
,19:29:39,40,,,,,,,,,,,,,73,8600,8375,8222,5637,6358,5450,408,454,524,69,70,,,,,,,,,,,,
,19:39:39,40,,,,,,,,,,,,,78,8656,8557,8261,5622,6335,5381,417,465,505,64,76,,,,,,,,,,,,
,19:49:39,40,,,,,,,,,,,,,69,8719,8640,8322,5777,6481,5427,410,472,545,65,66,,,,,,,,,,,,
,19:59:39,40,,,,,,,,,,,,,69,8789,8779,8452,5693,6390,5374,434,469,520,65,73,,,,,,,,,,,,
,20:09:39,40,,,,,,,,,,,,,65,8877,8767,8487,5720,6471,5490,438,480,526,68,66,,,,,,,,,,,,
,20:19:39,40,,,,,,,,,,,,,67,8909,8831,8410,5693,6523,5440,444,481,566,67,67,,,,,,,,,,,,
,20:29:39,40,,,,,,,,,,,,,72,8987,8893,8530,5754,6626,5521,464,480,580,74,69,,,,,,,,,,,,
,20:39:39,40,,,,,,,,,,,,,74,9144,8924,8606,5766,6504,5475,449,524,544,75,69,,,,,,,,,,,,
,20:49:39,40,,,,,,,,,,,,,72,9182,8999,8668,5909,6693,5504,475,511,558,66,78,,,,,,,,,,,,
,20:59:39,40,,,,,,,,,,,,,74,9170,9135,8625,5931,6640,5445,477,515,576,82,67,,,,,,,,,,,,
,21:09:39,40,,,,,,,,,,,,,74,9150,9125,8721,5787,6707,5525,466,535,569,65,65,,,,,,,,,,,,
,21:19:39,40,,,,,,,,,,,,,71,9303,9188,8719,5903,6660,5528,492,530,582,71,73,,,,,,,,,,,,
,21:29:39,40,,,,,,,,,,,,,72,9360,9216,8756,5952,6760,5620,473,515,578,62,63,,,,,,,,,,,,
,21:39:39,40,,,,,,,,,,,,,68,9390,9322,8933,6002,6820,5621,491,528,586,64,66,,,,,,,,,,,,
,21:49:39,40,,,,,,,,,,,,,73,9541,9336,8897,6124,6780,5615,523,556,623,65,65,,,,,,,,,,,,
,21:59:39,40,,,,,,,,,,,,,64,9631,9360,8956,6213,6763,5705,485,546,618,73,68,,,,,,,,,,,,
,22:09:39,40,,,,,,,,,,,,,62,9650,9455,9020,6197,6936,5769,500,560,610,73,61,,,,,,,,,,,,
,22:19:39,40,,,,,,,,,,,,,74,9694,9473,9000,6284,6990,5815,509,549,614,66,59,,,,,,,,,,,,
,22:29:39,40,,,,,,,,,,,,,67,9681,9496,9080,6335,6932,5875,507,555,599,69,66,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Read 2:585,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Time,"T° Read 2:585,615",C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12
,0:09:48,40,,,,,,,,,,,,,7,9,6,5,15,11,16,16,24,25,8,10,,,,,,,,,,,,
,0:19:48,39.9,,,,,,,,,,,,,9,8,7,9,14,13,15,23,18,23,8,8,,,,,,,,,,,,
,0:29:48,40,,,,,,,,,,,,,9,8,9,8,10,8,12,19,16,18,6,6,,,,,,,,,,,,
,0:39:48,40,,,,,,,,,,,,,9,5,11,6,15,12,20,17,21,22,8,6,,,,,,,,,,,,
,0:49:48,39.9,,,,,,,,,,,,,6,5,8,5,16,14,15,20,17,24,8,7,,,,,,,,,,,,
,0:59:48,40,,,,,,,,,,,,,8,9,9,6,9,9,18,16,14,18,5,10,,,,,,,,,,,,
,1:09:48,40,,,,,,,,,,,,,8,8,9,8,17,14,12,21,11,20,4,6,,,,,,,,,,,,
,1:19:48,40,,,,,,,,,,,,,6,7,7,8,16,12,15,15,20,27,7,10,,,,,,,,,,,,
,1:29:48,40,,,,,,,,,,,,,5,6,7,7,15,13,15,19,17,28,8,9,,,,,,,,,,,,
,1:39:48,40,,,,,,,,,,,,,3,8,4,7,14,14,17,15,17,27,10,12,,,,,,,,,,,,
,1:49:48,40,,,,,,,,,,,,,5,9,10,5,16,13,17,19,19,23,6,9,,,,,,,,,,,,
,1:59:48,40,,,,,,,,,,,,,7,7,5,4,17,14,14,28,16,27,7,6,,,,,,,,,,,,
,2:09:48,40,,,,,,,,,,,,,6,11,7,6,16,17,20,21,17,32,6,9,,,,,,,,,,,,
,2:19:48,40,,,,,,,,,,,,,10,11,4,5,18,18,23,30,21,33,6,9,,,,,,,,,,,,
,2:29:48,40,,,,,,,,,,,,,9,11,7,8,20,18,18,30,19,29,9,8,,,,,,,,,,,,
,2:39:48,40,,,,,,,,,,,,,7,8,8,9,15,17,19,27,20,31,6,7,,,,,,,,,,,,
,2:49:48,40,,,,,,,,,,,,,8,4,10,9,16,25,18,32,22,26,7,7,,,,,,,,,,,,
,2:59:48,40,,,,,,,,,,,,,7,7,9,6,15,25,16,31,24,40,8,5,,,,,,,,,,,,
,3:09:48,40,,,,,,,,,,,,,12,10,9,6,19,23,20,32,24,35,6,5,,,,,,,,,,,,
,3:19:48,40,,,,,,,,,,,,,8,7,10,4,16,20,21,39,25,32,4,10,,,,,,,,,,,,
,3:29:48,40,,,,,,,,,,,,,6,7,7,4,18,24,19,37,29,40,5,8,,,,,,,,,,,,
,3:39:48,40,,,,,,,,,,,,,6,5,9,6,19,22,20,38,33,41,10,9,,,,,,,,,,,,
,3:49:48,40,,,,,,,,,,,,,6,7,5,5,21,21,23,40,41,44,12,10,,,,,,,,,,,,
,3:59:48,40,,,,,,,,,,,,,6,8,8,6,20,22,24,56,36,54,6,6,,,,,,,,,,,,
,4:09:48,40,,,,,,,,,,,,,8,7,3,7,22,22,28,50,45,60,8,9,,,,,,,,,,,,
,4:19:48,40,,,,,,,,,,,,,7,7,5,7,22,22,28,55,55,57,7,7,,,,,,,,,,,,
,4:29:48,40,,,,,,,,,,,,,8,7,7,3,30,20,31,53,59,54,9,3,,,,,,,,,,,,
,4:39:48,40,,,,,,,,,,,,,8,7,6,6,29,32,26,60,63,64,6,8,,,,,,,,,,,,
,4:49:48,40,,,,,,,,,,,,,10,2,7,3,30,29,31,61,64,64,8,9,,,,,,,,,,,,
,4:59:48,40,,,,,,,,,,,,,5,7,8,11,34,33,40,50,70,63,7,7,,,,,,,,,,,,
,5:09:48,40,,,,,,,,,,,,,7,5,5,4,39,39,47,66,72,65,9,9,,,,,,,,,,,,
,5:19:48,40,,,,,,,,,,,,,6,5,7,5,36,35,43,76,80,83,11,6,,,,,,,,,,,,
,5:29:48,40,,,,,,,,,,,,,5,4,4,4,36,43,38,68,78,88,8,10,,,,,,,,,,,,
,5:39:48,40,,,,,,,,,,,,,8,7,5,4,45,39,51,78,84,96,9,6,,,,,,,,,,,,
,5:49:48,40,,,,,,,,,,,,,6,5,8,4,35,41,46,90,103,112,6,10,,,,,,,,,,,,
,5:59:48,40,,,,,,,,,,,,,8,5,7,2,37,44,40,103,99,123,5,7,,,,,,,,,,,,
,6:09:48,40,,,,,,,,,,,,,5,7,6,4,35,47,51,106,119,125,8,12,,,,,,,,,,,,
,6:19:48,40,,,,,,,,,,,,,2,4,4,3,44,44,48,103,118,140,5,9,,,,,,,,,,,,
,6:29:48,40,,,,,,,,,,,,,8,5,8,6,36,44,51,118,133,138,9,7,,,,,,,,,,,,
,6:39:48,40,,,,,,,,,,,,,6,8,4,4,44,52,53,127,141,159,4,9,,,,,,,,,,,,
,6:49:48,40,,,,,,,,,,,,,11,7,4,4,39,41,59,131,146,173,7,8,,,,,,,,,,,,
,6:59:48,40,,,,,,,,,,,,,9,5,6,5,34,52,55,144,184,189,9,7,,,,,,,,,,,,
,7:09:48,40,,,,,,,,,,,,,7,4,6,6,39,46,56,149,196,204,7,8,,,,,,,,,,,,
,7:19:48,40,,,,,,,,,,,,,9,4,6,4,46,47,61,178,198,206,6,7,,,,,,,,,,,,
,7:29:48,39.9,,,,,,,,,,,,,6,8,4,6,41,43,62,187,207,230,6,8,,,,,,,,,,,,
,7:39:48,40,,,,,,,,,,,,,10,8,4,5,46,50,60,216,239,255,6,8,,,,,,,,,,,,
,7:49:48,40,,,,,,,,,,,,,7,3,5,7,47,46,65,218,250,253,6,9,,,,,,,,,,,,
,7:59:48,40,,,,,,,,,,,,,10,4,5,5,48,54,61,241,267,288,7,9,,,,,,,,,,,,
,8:09:48,40,,,,,,,,,,,,,5,6,2,4,47,61,67,268,297,282,8,8,,,,,,,,,,,,
,8:19:48,40,,,,,,,,,,,,,10,7,3,5,43,51,65,281,332,316,6,10,,,,,,,,,,,,
,8:29:48,40,,,,,,,,,,,,,7,6,8,5,52,62,73,287,341,326,7,8,,,,,,,,,,,,
,8:39:48,40,,,,,,,,,,,,,7,4,5,4,51,61,71,311,343,332,8,8,,,,,,,,,,,,
,8:49:48,40,,,,,,,,,,,,,8,5,6,1,51,64,75,331,360,365,7,7,,,,,,,,,,,,
,8:59:48,40,,,,,,,,,,,,,3,4,4,5,50,72,80,339,408,381,5,10,,,,,,,,,,,,
,9:09:48,40,,,,,,,,,,,,,9,3,6,6,52,60,74,360,402,398,10,7,,,,,,,,,,,,
,9:19:48,40,,,,,,,,,,,,,2,3,7,4,48,55,73,376,431,438,8,7,,,,,,,,,,,,
,9:29:48,40,,,,,,,,,,,,,9,5,5,2,59,69,84,385,440,446,5,8,,,,,,,,,,,,
,9:39:48,40,,,,,,,,,,,,,6,4,5,6,64,60,90,423,463,469,11,9,,,,,,,,,,,,
,9:49:48,40,,,,,,,,,,,,,9,6,6,5,49,76,82,428,461,473,9,6,,,,,,,,,,,,
,9:59:48,40,,,,,,,,,,,,,8,6,5,8,50,64,85,438,498,523,7,5,,,,,,,,,,,,
,10:09:48,40,,,,,,,,,,,,,7,4,6,5,61,72,86,463,518,527,9,8,,,,,,,,,,,,
,10:19:48,40,,,,,,,,,,,,,5,6,5,7,57,73,110,469,526,573,4,6,,,,,,,,,,,,
,10:29:48,40,,,,,,,,,,,,,5,6,4,11,64,72,91,479,552,603,7,6,,,,,,,,,,,,
,10:39:48,40,,,,,,,,,,,,,9,6,5,3,59,73,100,518,534,597,6,10,,,,,,,,,,,,
,10:49:48,40,,,,,,,,,,,,,9,4,8,5,62,69,98,556,593,627,7,6,,,,,,,,,,,,
,10:59:48,40,,,,,,,,,,,,,8,5,8,3,65,79,96,561,609,679,9,7,,,,,,,,,,,,
,11:09:48,40,,,,,,,,,,,,,7,6,8,6,62,77,93,563,635,680,7,9,,,,,,,,,,,,
,11:19:48,40,,,,,,,,,,,,,8,6,9,5,70,69,102,602,665,725,7,7,,,,,,,,,,,,
,11:29:48,40,,,,,,,,,,,,,6,7,9,6,61,87,101,614,707,772,9,9,,,,,,,,,,,,
,11:39:48,40,,,,,,,,,,,,,3,9,4,6,62,82,99,640,702,770,7,12,,,,,,,,,,,,
,11:49:48,40,,,,,,,,,,,,,8,3,6,8,68,78,106,666,740,802,6,8,,,,,,,,,,,,
,11:59:48,40,,,,,,,,,,,,,8,7,5,9,76,89,119,692,783,824,8,8,,,,,,,,,,,,
,12:09:48,40,,,,,,,,,,,,,5,6,7,5,67,85,101,740,824,861,10,9,,,,,,,,,,,,
,12:19:48,40,,,,,,,,,,,,,7,5,5,5,66,91,119,735,832,899,6,7,,,,,,,,,,,,
,12:29:48,40,,,,,,,,,,,,,6,2,6,6,76,86,112,742,851,909,10,12,,,,,,,,,,,,
,12:39:48,40,,,,,,,,,,,,,10,4,6,6,71,98,109,809,907,903,7,8,,,,,,,,,,,,
,12:49:48,40,,,,,,,,,,,,,6,4,8,5,75,94,121,865,914,919,5,8,,,,,,,,,,,,
,12:59:48,40,,,,,,,,,,,,,8,5,4,5,69,84,120,823,931,949,7,10,,,,,,,,,,,,
,13:09:48,40,,,,,,,,,,,,,11,6,8,3,65,102,120,859,983,989,3,7,,,,,,,,,,,,
,13:19:48,40,,,,,,,,,,,,,11,7,6,7,74,94,128,918,1033,981,5,6,,,,,,,,,,,,
,13:29:48,40,,,,,,,,,,,,,7,5,5,5,76,94,122,936,1052,1038,10,7,,,,,,,,,,,,
,13:39:48,40,,,,,,,,,,,,,8,10,7,9,80,94,120,982,1112,1054,8,7,,,,,,,,,,,,
,13:49:48,40,,,,,,,,,,,,,7,6,8,4,78,99,131,995,1112,1069,9,11,,,,,,,,,,,,
,13:59:48,40,,,,,,,,,,,,,10,9,6,8,77,96,137,1044,1154,1065,7,10,,,,,,,,,,,,
,14:09:48,40,,,,,,,,,,,,,8,9,7,6,82,104,138,1018,1172,1158,11,10,,,,,,,,,,,,
,14:19:48,40,,,,,,,,,,,,,6,7,5,5,81,93,136,1084,1212,1162,10,10,,,,,,,,,,,,
,14:29:48,40,,,,,,,,,,,,,9,6,6,5,93,103,135,1170,1191,1168,8,12,,,,,,,,,,,,
,14:39:48,40,,,,,,,,,,,,,13,8,5,7,70,117,142,1174,1280,1229,7,7,,,,,,,,,,,,
,14:49:48,40,,,,,,,,,,,,,7,7,9,6,77,113,139,1257,1314,1269,9,10,,,,,,,,,,,,
,14:59:48,40,,,,,,,,,,,,,6,8,5,7,91,102,137,1233,1295,1291,8,7,,,,,,,,,,,,
,15:09:48,40,,,,,,,,,,,,,7,7,5,11,80,110,140,1272,1339,1353,7,10,,,,,,,,,,,,
,15:19:48,40,,,,,,,,,,,,,6,9,7,6,78,109,143,1293,1417,1331,7,10,,,,,,,,,,,,
,15:29:48,40,,,,,,,,,,,,,7,6,8,5,90,118,137,1319,1444,1397,6,8,,,,,,,,,,,,
,15:39:48,40,,,,,,,,,,,,,8,9,11,6,101,113,151,1321,1455,1438,6,6,,,,,,,,,,,,
,15:49:48,40,,,,,,,,,,,,,7,8,8,5,99,115,155,1375,1407,1443,7,8,,,,,,,,,,,,
,15:59:48,40,,,,,,,,,,,,,4,3,9,6,85,130,156,1419,1511,1463,8,7,,,,,,,,,,,,
,16:09:48,40,,,,,,,,,,,,,7,8,5,6,97,134,172,1435,1567,1546,5,9,,,,,,,,,,,,
,16:19:48,40,,,,,,,,,,,,,10,11,9,9,113,134,168,1489,1556,1587,9,10,,,,,,,,,,,,
,16:29:48,40,,,,,,,,,,,,,6,4,10,7,100,128,160,1504,1598,1641,8,7,,,,,,,,,,,,
,16:39:48,40,,,,,,,,,,,,,7,6,9,6,114,133,172,1515,1712,1639,6,8,,,,,,,,,,,,
,16:49:48,40,,,,,,,,,,,,,6,8,4,7,100,137,178,1511,1662,1734,6,8,,,,,,,,,,,,
,16:59:48,40,,,,,,,,,,,,,6,9,6,5,110,137,176,1604,1721,1717,9,5,,,,,,,,,,,,
,17:09:48,40,,,,,,,,,,,,,6,6,5,9,104,135,178,1628,1731,1783,9,6,,,,,,,,,,,,
,17:19:48,40,,,,,,,,,,,,,6,4,6,10,113,138,179,1630,1774,1803,9,10,,,,,,,,,,,,
,17:29:48,40,,,,,,,,,,,,,5,8,7,7,103,152,185,1708,1780,1854,8,5,,,,,,,,,,,,
,17:39:48,40,,,,,,,,,,,,,5,4,2,7,111,150,189,1718,1824,1905,6,10,,,,,,,,,,,,
,17:49:48,40,,,,,,,,,,,,,4,4,6,8,123,149,185,1739,1835,1947,6,9,,,,,,,,,,,,
,17:59:48,40,,,,,,,,,,,,,4,5,6,5,121,152,200,1781,1904,1915,7,8,,,,,,,,,,,,
,18:09:48,40,,,,,,,,,,,,,10,8,4,6,121,148,188,1812,1898,2031,8,8,,,,,,,,,,,,
,18:19:48,40,,,,,,,,,,,,,7,9,6,4,121,152,208,1843,1933,2045,10,9,,,,,,,,,,,,
,18:29:48,40,,,,,,,,,,,,,9,6,7,7,125,154,194,1850,2020,2071,6,5,,,,,,,,,,,,
,18:39:48,40,,,,,,,,,,,,,5,5,8,4,119,160,181,1896,2033,2169,8,9,,,,,,,,,,,,
,18:49:48,40,,,,,,,,,,,,,3,8,6,9,121,164,200,1926,2049,2139,4,7,,,,,,,,,,,,
