temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,1.35768699406714,0.425463878532994,0.2,-0.8,NaN,NaN,96.2450872164606
34C,0.919314504510715,0.388844494016932,0.2,-0.8,NaN,NaN,57.8798765102408
36C,0.537200300710991,0.59358690058724,0.2,-0.7999,NaN,NaN,19.9847464278583
38C,0.411358204835013,2.57285410891064,0.2,-0.7999,NaN,NaN,7.87761509925356
40C,0.343162013180992,2.59316004987435,0.2001,-0.7999,NaN,NaN,315.647491902098
