temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,2.79024578402284,0.17177017275435,0,0.6,1,0,83.9323905260382
34C,2.0810993053238,0.11660196326983,0,0.6,1,0,49.1966424133631
36C,1.22215993091698,0.126238657994623,0,0.6,1,0,6.25278690165802
38C,0.688567352237329,0,0,0.6,NaN,NaN,32.6259873428457
40C,0.622717229880131,0,0,0.6,NaN,NaN,70.7842493082739
