temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,5.28142871324913,0.160062013814075,-0.4,0.6,NaN,NaN,60.7609094328125
34C,4.52276372745507,0.123454845953894,-0.3999,0.6,NaN,NaN,44.0091135776008
36C,2.5816273070592,0.134920094801161,-0.3999,0.6,NaN,NaN,9.83151021225253
38C,0.932148691533817,0,-0.4,0.6,NaN,NaN,29.7825449395303
40C,0.662412148598804,0,-0.4,0.6,NaN,NaN,70.4238598248945
