temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,1.3699622115523,0.458735357916734,0.2,-1,NaN,NaN,95.5395302142343
34C,0.910733477129749,0.424761061731408,0.2,-1,NaN,NaN,56.3133749778139
36C,0.530329142673916,0.661683472633516,0.2,-0.9999,NaN,NaN,21.3475119928249
38C,0.405889685063137,3.02294207126252,0.2,-0.9999,NaN,NaN,9.06587012948436
40C,1.0918537614733,1.67255830211205,0.2001,-0.9999,NaN,NaN,481.012116301544
