temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,5.12141598232153,0.204144124018286,-0.4999,0.1,NaN,NaN,37.2703789396224
36C,2.88836389819507,0.283847854118763,-0.4999,0.1001,NaN,NaN,11.1416361124892
38C,0.756652025751245,0.681118310838082,-0.5,0.1,NaN,NaN,4.55138264934376
40C,NA,NA,NA,NA,NA,NA,NA
