temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.656452922847511,2.53153679770214,-0.3,-0.7999,0.619999156793166,0.31185481211107,6.38256850967759
40C,NA,NA,NA,NA,NA,NA,NA
