temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.579315944655056,0.6,-0.29990147915524,NaN,0,135.568702788656
34C,0,0.585471955660546,0.6,-0.3,NaN,0,127.282126814336
36C,0,0.712366087102802,0.6,-0.3,NaN,0,43.4652641111051
38C,0.5,0.5,0.6,-0.3,NaN,NaN,226.742042635208
40C,0.343160612908521,3.14238101848715,0.6001,-0.2999,NaN,NaN,315.647491868543
