temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,3.60620465938177,0.249549449183506,-0.1,0,1,NaN,68.0341848403219
34C,2.73857028193203,0.203027809781005,-0.1,0,1,NaN,31.5413003727842
36C,1.56535863311761,0.300415010504246,-0.0999,1e-04,NaN,NaN,7.33152785552073
38C,0.572232807597502,0.879308867355775,-0.1,0,1,NaN,4.32661177604496
40C,NA,NA,NA,NA,NA,NA,NA
