temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.286654203189075,4.5,-2.4999,NaN,0,256.235205523737
34C,NA,NA,NA,NA,NA,NA,NA
36C,1.31175135475752,0.308113677579928,4.5,-2.4999,NaN,NaN,202.292660380494
38C,0.975800260082809,0.993651961723188,4.5,-2.4999,NaN,NaN,202.802786030723
40C,0.525583971421464,1.5364138050205,4.5001,-2.4999,NaN,NaN,566.479433601154
