temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,0,1.34143373447661,4.5,-2.9999,NaN,0,216.487250832996
36C,0.919373180644683,1.32613017515336,4.5,-2.9999,NaN,NaN,176.687911104776
38C,NA,NA,NA,NA,NA,NA,NA
40C,NA,NA,NA,NA,NA,NA,NA
