temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.707542059540417,2.31408992593087,-0.4,-0.6999,0.586494066377938,0.418020917141215,5.52785462218662
40C,NA,NA,NA,NA,NA,NA,NA
