temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.759070251797953,1.89519719942884,-0.5,-0.4999,0.583170563017748,0.632932237821398,4.21803430064094
40C,NA,NA,NA,NA,NA,NA,NA
