temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,1.8741144045401,0.58375180538987,-0.2,-0.8999,0.594398123076351,0.844698655462955,15.0270438565592
38C,0.604546698726096,2.75680340456356,-0.2,-0.8999,0.671379767522629,0.220764836847202,7.29230020272833
40C,1.31563312609929,1.40403487801675,-0.1999,-0.8999,0.687933482269278,0.456234079645503,486.173332266315
