temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,1.66238580085627,4.5,1e-04,-Inf,0,209.611196436041
34C,0,1.19846621003319,4.5,1e-04,-Inf,0,206.875629514873
36C,0,1.2256065639243,4.5,1e-04,-Inf,0,154.961367892156
38C,0.317762745976633,3.22775487824049,4.5,0,1,Inf,13.4876301163359
40C,0.546446713151117,1.21946067588704,4.5,1e-04,0.974013460660503,142.002590082403,630
