temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,NA,NA,NA,NA,NA,NA,NA
34C,NA,NA,NA,NA,NA,NA,NA
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.990968667171866,1.50602095425447,-0.9999,-0.2999,0.551749225832501,1.48116863032852,3.73010235235722
40C,NA,NA,NA,NA,NA,NA,NA
