temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,3.3804557203919,0.106288606086953,-0.1,1,NaN,NaN,81.2599855251108
34C,2.66599080883043,0.0564447227605242,-0.1,1,NaN,NaN,55.5331188853939
36C,NA,NA,NA,NA,NA,NA,NA
38C,1.24021471760296,0,-0.1,1,NaN,NaN,87.307545895406
40C,1.07093521487221,0,-0.1,1,NaN,NaN,147.529512906978
