temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.542997619373165,0.8,0.5001,-Inf,0,159.739505993212
34C,0,0.487914678157663,0.8,0.5,-Inf,0,159.248748664964
36C,NA,NA,NA,NA,NA,NA,NA
38C,0.174005304624137,0,0.8,0.5,-Inf,Inf,22.3219296178848
40C,0.451731107481142,0,0.8,0.5,-Inf,Inf,44.963691558786
