temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,0,0.953383911495889,0.8,-0.799987765236564,NaN,0,160.088160792827
34C,0,1.00019878847193,0.8,-0.8,NaN,0,150.515476633431
36C,0,1.28500509637792,0.8,-0.8,NaN,0,62.9835919342175
38C,0.123419444907971,2.66301326226374,0.8,-0.7999,NaN,NaN,10.4226885893844
40C,NA,NA,NA,NA,NA,NA,NA
