temp,a_ii,a_jj,a_ij,a_ji,nd,rfd,error
32C,5.24785108409526,0.115172081609695,-0.4,0.9,NaN,NaN,65.065639707126
34C,4.51542691622751,0.077830054388416,-0.3999,0.9,NaN,NaN,50.7840503646401
36C,2.59918429873827,0.0506029907792914,-0.3999,0.9,NaN,NaN,11.3177309639879
38C,1.40144989190462,0,-0.4,0.9,NaN,NaN,72.7146604352031
40C,1.00508651562827,0,-0.4,0.9,NaN,NaN,132.016303278897
